InventoryID,SnapshotDateKey,WarehouseID,ProductID,OpeningStock,ReceivedStock,SoldStock,DamagedStock,ClosingStock,ReorderLevel,StockStatus
INV00000378,20260625,W000002,P000169,895,221,321,5,790,250,Healthy
INV00000379,20260625,W000002,P000146,933,30,767,8,188,250,Low Stock
INV00000380,20260625,W000002,P000143,1137,62,659,5,535,250,Healthy
INV00000381,20260625,W000002,P000144,1481,384,1239,0,626,250,Healthy
INV00000382,20260625,W000002,P000145,1094,307,599,5,797,250,Healthy
INV00000383,20260625,W000002,P000150,906,259,450,2,713,250,Healthy
INV00000384,20260625,W000002,P000147,1472,246,802,1,915,250,Healthy
INV00000385,20260625,W000002,P000148,1158,284,664,1,777,250,Healthy
INV00000386,20260625,W000002,P000149,1085,293,506,6,866,250,Healthy
INV00000387,20260625,W000002,P000166,1374,392,406,9,1351,250,Healthy
INV00000388,20260625,W000002,P000163,1473,424,926,0,971,250,Healthy
INV00000389,20260625,W000002,P000164,984,139,540,5,578,250,Healthy
INV00000390,20260625,W000002,P000165,1159,3,417,2,743,250,Healthy
INV00000391,20260625,W000002,P000162,1379,336,1163,1,551,250,Healthy
INV00000392,20260625,W000002,P000159,945,15,285,8,667,250,Healthy
INV00000393,20260625,W000002,P000160,1020,192,671,7,534,250,Healthy
INV00000394,20260625,W000002,P000161,1149,80,623,4,602,250,Healthy
INV00000395,20260625,W000002,P000121,1132,290,894,1,527,250,Healthy
INV00000396,20260625,W000002,P000120,853,79,347,9,576,250,Healthy
INV00000397,20260625,W000002,P000119,850,41,456,7,428,250,Medium Stock
INV00000398,20260625,W000002,P000122,1477,217,835,9,850,250,Healthy
INV00000399,20260625,W000002,P000125,1252,212,571,3,890,250,Healthy
INV00000400,20260625,W000002,P000124,1324,58,629,6,747,250,Healthy
INV00000401,20260625,W000002,P000123,913,145,818,7,233,250,Low Stock
INV00000402,20260625,W000002,P000126,1339,341,651,0,1029,250,Healthy
INV00000403,20260625,W000002,P000137,1025,202,858,0,369,250,Medium Stock
INV00000404,20260625,W000002,P000136,807,52,479,3,377,250,Medium Stock
INV00000405,20260625,W000002,P000135,940,130,510,5,555,250,Healthy
INV00000406,20260625,W000002,P000138,922,3,694,6,225,250,Low Stock
INV00000407,20260625,W000002,P000141,979,66,598,8,439,250,Medium Stock
INV00000408,20260625,W000002,P000140,1035,256,830,10,451,250,Medium Stock
INV00000409,20260625,W000002,P000139,1162,36,645,0,553,250,Healthy
INV00000410,20260625,W000002,P000142,1246,9,721,1,533,250,Healthy
INV00000411,20260625,W000002,P000133,1120,294,721,9,684,250,Healthy
INV00000412,20260625,W000002,P000132,1214,363,970,6,601,250,Healthy
INV00000413,20260625,W000002,P000131,1096,58,644,0,510,250,Healthy
INV00000414,20260625,W000002,P000134,1132,87,875,7,337,250,Medium Stock
INV00000415,20260625,W000002,P000129,1170,45,690,1,524,250,Healthy
INV00000416,20260625,W000002,P000128,1049,223,857,6,409,250,Medium Stock
INV00000417,20260625,W000002,P000127,1336,40,680,4,692,250,Healthy
INV00000418,20260625,W000002,P000130,1147,113,593,2,665,250,Healthy
INV00000419,20260625,W000002,P000181,878,261,875,1,263,250,Medium Stock
INV00000420,20260625,W000002,P000182,1343,261,518,5,1081,250,Healthy
INV00000421,20260625,W000002,P000183,1159,330,1131,2,356,250,Medium Stock
INV00000422,20260625,W000002,P000184,1041,52,367,4,722,250,Healthy
INV00000423,20260625,W000002,P000185,1002,88,834,2,254,250,Medium Stock
INV00000424,20260625,W000002,P000186,1471,38,482,10,1017,250,Healthy
INV00000425,20260625,W000002,P000178,1305,237,1080,9,453,250,Medium Stock
INV00000426,20260625,W000002,P000179,1393,229,1021,9,592,250,Healthy
INV00000427,20260625,W000002,P000180,1458,325,1017,10,756,250,Healthy
INV00000428,20260625,W000002,P000175,1123,77,690,1,509,250,Healthy
INV00000429,20260625,W000002,P000176,1280,226,947,4,555,250,Healthy
INV00000430,20260625,W000002,P000177,1081,302,333,5,1045,250,Healthy
INV00000431,20260625,W000002,P000187,1319,37,588,7,761,250,Healthy
INV00000432,20260625,W000002,P000189,1262,19,314,5,962,250,Healthy
INV00000433,20260625,W000002,P000188,1093,39,886,1,245,250,Low Stock
INV00000434,20260625,W000002,P000195,1429,304,1384,6,343,250,Medium Stock
INV00000435,20260625,W000002,P000194,1273,297,881,0,689,250,Healthy
INV00000436,20260625,W000002,P000193,1260,292,977,3,572,250,Healthy
INV00000437,20260625,W000002,P000192,1129,309,774,8,656,250,Healthy
INV00000438,20260625,W000002,P000191,954,31,658,1,326,250,Medium Stock
INV00000439,20260625,W000002,P000190,1151,43,754,10,430,250,Medium Stock
INV00000440,20260625,W000003,P000276,976,20,452,7,537,250,Healthy
INV00000441,20260625,W000003,P000275,1249,268,838,9,670,250,Healthy
INV00000442,20260625,W000003,P000278,962,186,610,4,534,250,Healthy
INV00000443,20260625,W000003,P000277,1196,209,1074,5,326,250,Medium Stock
INV00000444,20260625,W000003,P000272,1495,306,467,10,1324,250,Healthy
INV00000445,20260625,W000003,P000271,1462,171,393,5,1235,250,Healthy
INV00000446,20260625,W000003,P000274,896,197,508,4,581,250,Healthy
INV00000447,20260625,W000003,P000273,1472,308,663,5,1112,250,Healthy
INV00000448,20260625,W000003,P000070,883,72,549,4,402,250,Medium Stock
INV00000449,20260625,W000003,P000071,1471,357,1167,2,659,250,Healthy
INV00000450,20260625,W000003,P000072,1409,362,527,4,1240,250,Healthy
INV00000451,20260625,W000003,P000067,1372,192,970,5,589,250,Healthy
INV00000452,20260625,W000003,P000068,930,269,334,10,855,250,Healthy
INV00000453,20260625,W000003,P000069,1486,216,860,5,837,250,Healthy
INV00000454,20260625,W000003,P000079,818,92,498,2,410,250,Medium Stock
INV00000455,20260625,W000003,P000080,1019,174,735,3,455,250,Medium Stock
INV00000456,20260625,W000003,P000081,1031,70,378,1,722,250,Healthy
INV00000457,20260625,W000003,P000082,1102,51,749,8,396,250,Medium Stock
INV00000458,20260625,W000003,P000083,1339,19,948,5,405,250,Medium Stock
INV00000459,20260625,W000003,P000084,1432,67,910,6,583,250,Healthy
INV00000460,20260625,W000003,P000076,957,83,393,9,638,250,Healthy
INV00000461,20260625,W000003,P000077,969,224,282,6,905,250,Healthy
INV00000462,20260625,W000003,P000078,1173,346,1039,3,477,250,Medium Stock
INV00000463,20260625,W000003,P000073,1254,312,604,7,955,250,Healthy
INV00000464,20260625,W000003,P000074,1039,273,506,4,802,250,Healthy
INV00000465,20260625,W000003,P000075,1280,99,651,10,718,250,Healthy
INV00000466,20260625,W000003,P000063,1384,225,793,4,812,250,Healthy
INV00000467,20260625,W000003,P000062,1191,257,829,6,613,250,Healthy
INV00000468,20260625,W000003,P000061,965,102,832,2,233,250,Low Stock
INV00000469,20260625,W000003,P000066,1056,26,708,5,369,250,Medium Stock
INV00000470,20260625,W000003,P000065,1367,52,1011,8,400,250,Medium Stock
INV00000471,20260625,W000003,P000064,927,145,299,2,771,250,Healthy
INV00000472,20260625,W000003,P000060,1079,230,786,2,521,250,Healthy
INV00000473,20260625,W000003,P000059,1247,46,485,7,801,250,Healthy
INV00000474,20260625,W000003,P000058,1157,13,658,0,512,250,Healthy
INV00000475,20260625,W000003,P000057,1205,257,674,3,785,250,Healthy
INV00000476,20260625,W000003,P000056,1195,41,630,3,603,250,Healthy
INV00000477,20260625,W000003,P000055,828,81,282,10,617,250,Healthy
INV00000478,20260625,W000003,P000039,1143,74,383,0,834,250,Healthy
INV00000479,20260625,W000003,P000038,1093,241,978,2,354,250,Medium Stock
INV00000480,20260625,W000003,P000037,1280,229,931,0,578,250,Healthy
INV00000481,20260625,W000003,P000042,881,9,440,3,447,250,Medium Stock
INV00000482,20260625,W000003,P000041,953,280,869,8,356,250,Medium Stock
INV00000483,20260625,W000003,P000040,1233,56,552,3,734,250,Healthy
INV00000484,20260625,W000003,P000045,1108,62,282,3,885,250,Healthy
INV00000485,20260625,W000003,P000044,1229,327,1123,9,424,250,Medium Stock
INV00000486,20260625,W000003,P000043,1268,32,373,7,920,250,Healthy
INV00000487,20260625,W000003,P000048,1411,274,353,10,1322,250,Healthy
INV00000488,20260625,W000003,P000047,1327,294,571,2,1048,250,Healthy
INV00000489,20260625,W000003,P000046,1098,219,264,9,1044,250,Healthy
INV00000490,20260625,W000003,P000051,1161,123,840,6,438,250,Medium Stock
INV00000491,20260625,W000003,P000050,991,43,742,5,287,250,Medium Stock
INV00000492,20260625,W000003,P000049,869,259,744,8,376,250,Medium Stock
INV00000493,20260625,W000003,P000054,820,99,664,0,255,250,Medium Stock
INV00000494,20260625,W000003,P000053,1450,198,711,4,933,250,Healthy
INV00000495,20260625,W000003,P000052,816,91,250,5,652,250,Healthy
INV00000496,20260625,W000003,P000089,1046,53,814,5,280,250,Medium Stock
INV00000497,20260625,W000003,P000090,936,22,551,8,399,250,Medium Stock
INV00000498,20260625,W000003,P000091,1146,329,474,10,991,250,Healthy
INV00000499,20260625,W000003,P000092,1275,356,816,10,805,250,Healthy
INV00000500,20260625,W000003,P000085,986,69,275,7,773,250,Healthy
INV00000501,20260625,W000003,P000086,837,75,388,0,524,250,Healthy
INV00000502,20260625,W000003,P000087,1004,21,528,4,493,250,Medium Stock
INV00000503,20260625,W000003,P000088,1327,203,1140,8,382,250,Medium Stock
INV00000504,20260625,W000003,P000093,1284,129,319,10,1084,250,Healthy
INV00000505,20260625,W000003,P000094,995,146,593,0,548,250,Healthy
INV00000506,20260625,W000003,P000010,1471,169,607,1,1032,250,Healthy
INV00000507,20260625,W000003,P000011,1176,223,688,7,704,250,Healthy
INV00000508,20260625,W000003,P000012,1195,173,464,7,897,250,Healthy
INV00000509,20260625,W000003,P000013,1309,188,1115,8,374,250,Medium Stock
INV00000510,20260625,W000003,P000014,1073,42,657,1,457,250,Medium Stock
INV00000511,20260625,W000003,P000015,1240,308,1151,2,395,250,Medium Stock
INV00000512,20260625,W000003,P000016,1358,150,629,1,878,250,Healthy
INV00000513,20260625,W000003,P000017,881,167,511,4,533,250,Healthy
INV00000514,20260625,W000003,P000018,1256,308,1046,6,512,250,Healthy
INV00000515,20260625,W000003,P000022,970,227,598,7,592,250,Healthy
INV00000516,20260625,W000003,P000023,843,186,566,9,454,250,Medium Stock
INV00000517,20260625,W000003,P000024,1245,140,931,0,454,250,Medium Stock
INV00000518,20260625,W000003,P000019,876,207,588,8,487,250,Medium Stock
INV00000519,20260625,W000003,P000020,1495,81,346,2,1228,250,Healthy
INV00000520,20260625,W000003,P000021,1422,347,1250,0,519,250,Healthy
INV00000521,20260625,W000003,P000028,929,34,433,10,520,250,Healthy
INV00000522,20260625,W000003,P000029,1175,185,664,9,687,250,Healthy
INV00000523,20260625,W000003,P000030,833,154,354,10,623,250,Healthy
INV00000524,20260625,W000003,P000025,1260,189,669,7,773,250,Healthy
INV00000525,20260625,W000003,P000026,878,70,731,5,212,250,Low Stock
INV00000526,20260625,W000003,P000027,1207,160,938,4,425,250,Medium Stock
INV00000527,20260625,W000003,P000034,1055,58,248,2,863,250,Healthy
INV00000528,20260625,W000003,P000035,1311,265,711,8,857,250,Healthy
INV00000529,20260625,W000003,P000036,920,134,476,7,571,250,Healthy
INV00000530,20260625,W000003,P000031,1019,146,735,3,427,250,Medium Stock
INV00000531,20260625,W000003,P000032,925,69,273,7,714,250,Healthy
INV00000532,20260625,W000003,P000033,976,227,329,10,864,250,Healthy
INV00000533,20260625,W000003,P000007,1127,177,986,1,317,250,Medium Stock
INV00000534,20260625,W000003,P000008,1363,277,625,4,1011,250,Healthy
INV00000535,20260625,W000003,P000009,961,89,580,8,462,250,Medium Stock
INV00000536,20260625,W000003,P000001,1029,62,423,2,666,250,Healthy
INV00000537,20260625,W000003,P000002,1042,252,284,5,1005,250,Healthy
INV00000538,20260625,W000003,P000003,1367,293,709,7,944,250,Healthy
INV00000539,20260625,W000003,P000004,1364,66,912,1,517,250,Healthy
INV00000540,20260625,W000003,P000005,867,158,612,7,406,250,Medium Stock
INV00000541,20260625,W000003,P000006,1338,210,1096,6,446,250,Medium Stock
INV00000542,20260625,W000003,P000109,1388,37,413,5,1007,250,Healthy
INV00000543,20260625,W000003,P000108,1457,37,758,7,729,250,Healthy
INV00000544,20260625,W000003,P000107,1496,264,1057,2,701,250,Healthy
INV00000545,20260625,W000003,P000110,1364,327,939,2,750,250,Healthy
INV00000546,20260625,W000003,P000105,932,221,744,0,409,250,Medium Stock
INV00000547,20260625,W000003,P000104,927,265,394,4,794,250,Healthy
INV00000548,20260625,W000003,P000103,968,82,540,3,507,250,Healthy
INV00000549,20260625,W000003,P000106,1154,265,573,1,845,250,Healthy
INV00000550,20260625,W000003,P000097,1056,100,881,8,267,250,Medium Stock
INV00000551,20260625,W000003,P000096,1081,64,869,4,272,250,Medium Stock
INV00000552,20260625,W000003,P000095,1429,273,435,8,1259,250,Healthy
INV00000553,20260625,W000003,P000098,1456,86,914,9,619,250,Healthy
INV00000554,20260625,W000003,P000101,957,87,827,5,212,250,Low Stock
INV00000555,20260625,W000003,P000100,1377,21,308,1,1089,250,Healthy
INV00000556,20260625,W000003,P000099,846,242,807,4,277,250,Medium Stock
INV00000557,20260625,W000003,P000102,1466,107,1099,9,465,250,Medium Stock
INV00000558,20260625,W000003,P000117,1226,316,962,0,580,250,Healthy
INV00000559,20260625,W000003,P000116,1309,321,884,4,742,250,Healthy
INV00000560,20260625,W000003,P000115,1457,154,816,3,792,250,Healthy
INV00000561,20260625,W000003,P000118,1215,152,737,1,629,250,Healthy
INV00000562,20260625,W000003,P000113,861,80,638,6,297,250,Medium Stock
INV00000563,20260625,W000003,P000112,1295,237,514,5,1013,250,Healthy
INV00000564,20260625,W000003,P000111,1421,73,618,5,871,250,Healthy
INV00000565,20260625,W000003,P000114,1153,204,404,5,948,250,Healthy
INV00000566,20260625,W000003,P000158,1327,287,430,5,1179,250,Healthy
INV00000567,20260625,W000003,P000155,1047,238,382,4,899,250,Healthy
INV00000568,20260625,W000003,P000156,1260,126,421,1,964,250,Healthy
INV00000569,20260625,W000003,P000157,851,148,592,9,398,250,Medium Stock
INV00000570,20260625,W000003,P000154,1228,127,434,5,916,250,Healthy
INV00000571,20260625,W000003,P000151,1391,369,992,3,765,250,Healthy
INV00000572,20260625,W000003,P000152,963,255,770,7,441,250,Medium Stock
INV00000573,20260625,W000003,P000153,1310,157,802,0,665,250,Healthy
INV00000574,20260625,W000003,P000174,892,201,735,7,351,250,Medium Stock
INV00000575,20260625,W000003,P000171,1046,110,828,5,323,250,Medium Stock
INV00000576,20260625,W000003,P000172,849,12,460,7,394,250,Medium Stock
INV00000577,20260625,W000003,P000173,1411,334,1312,4,429,250,Medium Stock
INV00000578,20260625,W000003,P000170,1349,4,380,6,967,250,Healthy
INV00000579,20260625,W000003,P000167,937,135,588,6,478,250,Medium Stock
INV00000580,20260625,W000003,P000168,1174,23,649,0,548,250,Healthy
INV00000581,20260625,W000003,P000169,1383,287,533,5,1132,250,Healthy
INV00000582,20260625,W000003,P000146,1366,147,377,6,1130,250,Healthy
INV00000583,20260625,W000003,P000143,1316,230,1091,8,447,250,Medium Stock
INV00000584,20260625,W000003,P000144,1086,319,977,9,419,250,Medium Stock
INV00000585,20260625,W000003,P000145,921,65,296,6,684,250,Healthy
INV00000586,20260625,W000003,P000150,1182,173,842,5,508,250,Healthy
INV00000587,20260625,W000003,P000147,947,101,825,8,215,250,Low Stock
INV00000588,20260625,W000003,P000148,1211,256,334,0,1133,250,Healthy
INV00000589,20260625,W000003,P000149,839,35,515,7,352,250,Medium Stock
INV00000590,20260625,W000003,P000166,1331,233,464,9,1091,250,Healthy
INV00000591,20260625,W000003,P000163,1327,71,614,9,775,250,Healthy
INV00000592,20260625,W000003,P000164,1126,83,643,9,557,250,Healthy
INV00000593,20260625,W000003,P000165,1106,303,625,8,776,250,Healthy
INV00000594,20260625,W000003,P000162,1321,272,819,9,765,250,Healthy
INV00000595,20260625,W000003,P000159,1106,243,286,5,1058,250,Healthy
INV00000596,20260625,W000003,P000160,1139,56,665,9,521,250,Healthy
INV00000597,20260625,W000003,P000161,1115,322,314,9,1114,250,Healthy
INV00000598,20260625,W000003,P000121,1285,135,955,9,456,250,Medium Stock
INV00000599,20260625,W000003,P000120,1391,116,1039,0,468,250,Medium Stock
INV00000600,20260625,W000003,P000119,1397,245,502,8,1132,250,Healthy
INV00000601,20260625,W000003,P000122,1444,369,1140,2,671,250,Healthy
INV00000602,20260625,W000003,P000125,1497,124,356,9,1256,250,Healthy
INV00000603,20260625,W000003,P000124,912,97,220,7,782,250,Healthy
INV00000604,20260625,W000003,P000123,1121,214,422,6,907,250,Healthy
INV00000605,20260625,W000003,P000126,1008,210,756,9,453,250,Medium Stock
INV00000606,20260625,W000003,P000137,1282,376,1075,0,583,250,Healthy
INV00000607,20260625,W000003,P000136,941,265,453,8,745,250,Healthy
INV00000608,20260625,W000003,P000135,1132,339,783,8,680,250,Healthy
INV00000609,20260625,W000003,P000138,1185,160,446,7,892,250,Healthy
INV00000610,20260625,W000003,P000141,1345,175,863,5,652,250,Healthy
INV00000611,20260625,W000003,P000140,1492,395,918,9,960,250,Healthy
INV00000612,20260625,W000003,P000139,1295,98,530,4,859,250,Healthy
INV00000613,20260625,W000003,P000142,1371,152,534,4,985,250,Healthy
INV00000614,20260625,W000003,P000133,1095,106,946,7,248,250,Low Stock
INV00000615,20260625,W000003,P000132,1124,245,630,8,731,250,Healthy
INV00000616,20260625,W000003,P000131,1080,147,369,9,849,250,Healthy
INV00000617,20260625,W000003,P000134,1492,278,1131,6,633,250,Healthy
INV00000618,20260625,W000003,P000129,1153,74,542,0,685,250,Healthy
INV00000619,20260625,W000003,P000128,1094,40,580,7,547,250,Healthy
INV00000620,20260625,W000003,P000127,1471,131,1085,7,510,250,Healthy
INV00000621,20260625,W000003,P000130,1019,103,775,4,343,250,Medium Stock
INV00000622,20260625,W000003,P000227,1375,356,902,2,827,250,Healthy
INV00000623,20260625,W000003,P000228,911,122,454,0,579,250,Healthy
INV00000624,20260625,W000003,P000226,1485,271,813,10,933,250,Healthy
INV00000625,20260625,W000003,P000224,1038,26,314,6,744,250,Healthy
INV00000626,20260625,W000003,P000225,1138,241,377,10,992,250,Healthy
INV00000627,20260625,W000003,P000223,940,2,751,2,189,250,Low Stock
INV00000628,20260625,W000003,P000217,1216,334,1211,7,332,250,Medium Stock
INV00000629,20260625,W000003,P000218,1288,333,528,4,1089,250,Healthy
INV00000630,20260625,W000003,P000219,1128,146,915,0,359,250,Medium Stock
INV00000631,20260625,W000003,P000220,891,118,748,0,261,250,Medium Stock
INV00000632,20260625,W000003,P000221,979,213,418,0,774,250,Healthy
INV00000633,20260625,W000003,P000222,1206,253,481,4,974,250,Healthy
INV00000634,20260625,W000003,P000211,838,2,320,9,511,250,Healthy
INV00000635,20260625,W000003,P000212,1417,54,637,4,830,250,Healthy
INV00000636,20260625,W000003,P000213,1265,328,874,8,711,250,Healthy
INV00000637,20260625,W000003,P000214,1305,68,790,7,576,250,Healthy
INV00000638,20260625,W000003,P000215,1079,98,350,5,822,250,Healthy
INV00000639,20260625,W000003,P000216,966,234,903,4,293,250,Medium Stock
INV00000640,20260625,W000003,P000198,990,7,544,4,449,250,Medium Stock
INV00000641,20260625,W000003,P000196,1381,345,740,2,984,250,Healthy
INV00000642,20260625,W000003,P000197,1425,327,1180,6,566,250,Healthy
INV00000643,20260625,W000003,P000201,1327,167,386,6,1102,250,Healthy
INV00000644,20260625,W000003,P000199,1485,48,495,2,1036,250,Healthy
INV00000645,20260625,W000003,P000200,1288,165,544,0,909,250,Healthy
INV00000646,20260625,W000003,P000204,1067,196,493,7,763,250,Healthy
INV00000647,20260625,W000003,P000202,1073,168,557,9,675,250,Healthy
INV00000648,20260625,W000003,P000203,1386,5,545,10,836,250,Healthy
